name,price,pioneer,modern,legacy,cEDH,edhPopularity,uuid,colorIdentity,flavorText,isPromo,keywords,manaValue,printings,rarity,subtypes,Legendary,text,types,variations
An Offer You Can't Refuse,4.27,0,0,0,0.522,23308,83cbd9e2-2c30-5edf-a86f-381a55de614a,Blue,Elspeth wanted answers. Xander needed a spy. Their paths were destined to cross.,TRUE,Treasure,1,"BLC, PLST, SLP, SNC",uncommon,,FALSE,"Counter target noncreature spell. Its controller creates two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Instant,1353cfed-ac40-52af-8f91-c34f51be1573
An Offer You Can't Refuse,8.07,0,0,0,0.522,23308,35509960-6d39-5458-b03d-032a160b448e,Blue,,TRUE,Treasure,1,"BLC, PLST, SLP, SNC",rare,,FALSE,"Counter target noncreature spell. Its controller creates two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Instant,
Ancestral Anger,0.17,0.073,0,0,0,19065,6c1b624f-dfee-576d-b9d0-0a768394db0c,Red,"""One vampire for every family member I've lost.""",FALSE,,1,"DBL, VOW",common,,FALSE,"Target creature gains trample and gets +X/+0 until end of turn, where X is 1 plus the number of cards named Ancestral Anger in your graveyard.\nDraw a card.",Sorcery,
Ancestral Anger,0.62,0.073,0,0,0,19067,2d2f4956-2e83-538f-8055-3db1687614d8,Red,"""One vampire for every family member I've lost.""",FALSE,,1,"DBL, VOW",common,,FALSE,"Target creature gains trample and gets +X/+0 until end of turn, where X is 1 plus the number of cards named Ancestral Anger in your graveyard.\nDraw a card.",Sorcery,
Ancient Cornucopia,6.66,0.024,0,0,0,11196,92071066-e49e-548c-b1f6-d0bea2532388,Green,"""I reckon that thing's trying to put me out of a job!""\n—Bristly Bill, cactusfolk gardener",FALSE,,3,BIG,mythic,,FALSE,"Whenever you cast a spell that's one or more colors, you may gain 1 life for each of that spell's colors. Do this only once each turn.\n{T}: Add one mana of any color.",Artifact,"c3084caa-ba9d-5984-a79b-2dd9aece669a, b81f887f-4215-5d20-8f13-af2f6de239f6"
Ancient Cornucopia,6.76,0.024,0,0,0,11196,b81f887f-4215-5d20-8f13-af2f6de239f6,Green,"""I reckon that thing's trying to put me out of a job!""\n—Bristly Bill, cactusfolk gardener",FALSE,,3,BIG,mythic,,FALSE,"Whenever you cast a spell that's one or more colors, you may gain 1 life for each of that spell's colors. Do this only once each turn.\n{T}: Add one mana of any color.",Artifact,"92071066-e49e-548c-b1f6-d0bea2532388, c3084caa-ba9d-5984-a79b-2dd9aece669a"
Ancient Cornucopia,11.88,0.024,0,0,0,11196,c3084caa-ba9d-5984-a79b-2dd9aece669a,Green,"""I reckon that thing's trying to put me out of a job!""\n—Bristly Bill, cactusfolk gardener",FALSE,,3,BIG,mythic,,FALSE,"Whenever you cast a spell that's one or more colors, you may gain 1 life for each of that spell's colors. Do this only once each turn.\n{T}: Add one mana of any color.",Artifact,"92071066-e49e-548c-b1f6-d0bea2532388, b81f887f-4215-5d20-8f13-af2f6de239f6"
Ancient Stirrings,0.19,0,0.071,0,0,14197,934f2489-da80-5609-b0ec-0d10741da272,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",common,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,0.27,0,0.071,0,0,14197,2984adaa-c321-55f3-b781-edd229d1bb04,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",common,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,0.36,0,0.071,0,0,14197,f5677206-e057-5b1b-9069-449e268d0857,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",uncommon,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,0.24,0,0.071,0,0,14209,8c1c9c20-1874-5d44-845f-ee8b03d4987f,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",common,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,0.28,0,0.071,0,0,14209,da521883-c464-5d44-8eeb-319640a3739b,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",uncommon,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,0.39,0,0.071,0,0,14209,cc7325d7-3b21-55c2-a3f1-55b8306d348a,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",common,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Ancient Stirrings,2.42,0,0.071,0,0,14209,f9d4e177-a001-5b35-86a7-e97a1514ec17,Green,,FALSE,,1,"2XM, A25, J22, M3C, MB2, PLST, PRM, ROE, TSR",special,,FALSE,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,
Animate Dead,4.44,0,0,0.176,0,23168,44844f70-8247-5b78-aa78-8255735a3bcb,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,4.66,0,0,0.176,0,23168,1f146fb5-bc4e-58e4-9002-8a2cb1ebf2e8,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,4.8,0,0,0.176,0,23168,90bc8001-7202-5bc3-8b59-cf1c3c123269,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,4.97,0,0,0.176,0,23168,b2d9c4a8-3d40-5235-b4d2-645cc666e0c9,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,5.02,0,0,0.176,0,23168,a48dbfd1-5e03-5980-b0a1-8f8523b0c239,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,5.49,0,0,0.176,0,23168,08bb4f23-19be-5a00-9e25-c765df72b5ce,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,5.78,0,0,0.176,0,23168,d514415a-7adc-5dca-8a79-87c7e2faeb9e,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,9.86,0,0,0.176,0,23168,6dbe2549-2820-590c-9780-dc9a4c302e4d,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,6f19b31b-0d3e-5d92-a955-5581a4004db3
Animate Dead,26.31,0,0,0.176,0,23168,a914c7b0-a851-5ed9-bc8d-4255fb1548ab,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,27.28,0,0,0.176,0,23168,7870cb83-5d59-5467-92e7-2d7b5271feab,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,33.65,0,0,0.176,0,23168,a6cbff3c-717f-5baf-a62b-58a524f05bcf,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,64.64,0,0,0.176,0,23168,5a9e1794-e4fc-584c-aa83-43ab45226bbd,Black,,TRUE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",rare,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,139.99,0,0,0.176,0,23168,6f19b31b-0d3e-5d92-a955-5581a4004db3,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,6dbe2549-2820-590c-9780-dc9a4c302e4d
Animate Dead,380.2,0,0,0.176,0,23168,94c91084-5d0b-5fee-afd6-405cefc05270,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Animate Dead,499.99,0,0,0.176,0,23168,a5421ca2-32e5-5b31-bc12-979c626fc6eb,Black,,FALSE,Enchant,2,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, CED, CEI, EMA, FBB, LEA, LEB, ME1, MKC, P22, PD3, PLST, SUM, TD0, VMA",uncommon,Aura,FALSE,"Enchant creature card in a graveyard\nWhen Animate Dead enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.",Enchantment,
Arboreal Grazer,0.16,0.015,0.061,0,0,19053,e81b17c8-5751-526b-8612-924961d3c8a2,Green,"""We fight to stop a tyrant, but we also fight for the gentle creatures who have no concept of what befalls their world.""\n—Vivien Reid",FALSE,Reach,1,"RVR, WAR",common,"Sloth, Beast",FALSE,"Reach\nWhen Arboreal Grazer enters, you may put a land card from your hand onto the battlefield tapped.",Creature,12ec7fe1-670d-51a7-925c-ef41a233f7b0
Arboreal Grazer,0.19,0.015,0.061,0,0,19053,ff209b2c-1d8c-5749-8659-43ddf24a3320,Green,"""We fight to stop a tyrant, but we also fight for the gentle creatures who have no concept of what befalls their world.""\n—Vivien Reid",FALSE,Reach,1,"RVR, WAR",common,"Sloth, Beast",FALSE,"Reach\nWhen Arboreal Grazer enters, you may put a land card from your hand onto the battlefield tapped.",Creature,
Arboreal Grazer,0.42,0.015,0.061,0,0,19053,12ec7fe1-670d-51a7-925c-ef41a233f7b0,Green,"""We fight to stop a tyrant, but we also fight for the gentle creatures who have no concept of what befalls their world.""\n—Vivien Reid",FALSE,Reach,1,"RVR, WAR",common,"Sloth, Beast",FALSE,"Reach\nWhen Arboreal Grazer enters, you may put a land card from your hand onto the battlefield tapped.",Creature,e81b17c8-5751-526b-8612-924961d3c8a2
Arcane Signet,0.27,0,0,0,0.755,23373,14ff0944-16ac-5af0-b8b8-ad79e25f8552,Colorless,It started as a mere drop of water. The Magic Mirror crystallized it into much more.,FALSE,,2,"40K, AFC, ANB, BLC, BRC, C20, C21, CLB, CMM, CMR, DMC, DSC, ELD, KHC, LCC, LTC, M3C, MB2, MIC, MKC, MOC, NCC, NEC, ONC, OTC, P30M, PIP, PLST, PRM, PSVC, SCD, SLD, VOC, WHO, WOC, ZNC",common,,FALSE,{T}: Add one mana of any color in your commander's color identity.,Artifact,
Arcane Signet,0.29,0,0,0,0.755,23373,8db46de2-d0f3-5583-913a-4c8dd4d31c54,Colorless,It started as a mere drop of water. The Magic Mirror crystallized it into much more.,FALSE,,2,"40K, AFC, ANB, BLC, BRC, C20, C21, CLB, CMM, CMR, DMC, DSC, ELD, KHC, LCC, LTC, M3C, MB2, MIC, MKC, MOC, NCC, NEC, ONC, OTC, P30M, PIP, PLST, PRM, PSVC, SCD, SLD, VOC, WHO, WOC, ZNC",common,,FALSE,{T}: Add one mana of any color in your commander's color identity.,Artifact,
Arcane Signet,0.29,0,0,0,0.755,23373,5ad418e1-6421-560d-9a05-d21839338344,Colorless,The dark nights of Valley hold no horrors for batfolk clerics and warriors.,FALSE,,2,"40K, AFC, ANB, BLC, BRC, C20, C21, CLB, CMM, CMR, DMC, DSC, ELD, KHC, LCC, LTC, M3C, MB2, MIC, MKC, MOC, NCC, NEC, ONC, OTC, P30M, PIP, PLST, PRM, PSVC, SCD, SLD, VOC, WHO, WOC, ZNC",common,,FALSE,{T}: Add one mana of any color in your commander's color identity.,Artifact,
Arcane Signet,0.3,0,0,0,0.755,23373,eed19b4b-343e-554e-b320-47214a5a395a,Colorless,It started as a mere drop of water. The Magic Mirror crystallized it into much more.,FALSE,,2,"40K, AFC, ANB, BLC, BRC, C20, C21, CLB, CMM, CMR, DMC, DSC, ELD, KHC, LCC, LTC, M3C, MB2, MIC, MKC, MOC, NCC, NEC, ONC, OTC, P30M, PIP, PLST, PRM, PSVC, SCD, SLD, VOC, WHO, WOC, ZNC",common,,FALSE,{T}: Add one mana of any color in your commander's color identity.,Artifact,
